"feature","metadata","value","coef","stderr","pval","qval","base.model","tweedie.index","N","N.not.zero","percent.zero","Antibiotic"
"hdeA","ResistanceType","No",-0.219842566119035,0.214034563967657,0.362408360834829,0.52754244574122,"CPLM",1.99,6,6,0,"CPZ"
"purT","ResistanceType","No",0.0451748720208501,0.0438147372871926,0.360779466977566,0.52754244574122,"CPLM",1.01,6,6,0,"CPZ"
"yqfA","ResistanceType","No",-0.0622001950227974,0.0605030832601625,0.362026643754152,0.52754244574122,"CPLM",1.99,6,6,0,"CPZ"
"fabB","ResistanceType","No",0.0506040230863024,0.0495863858897879,0.365180295313504,0.53076586433352,"CPLM",1.01,6,6,0,"CPZ"
"yedI","ResistanceType","No",-0.0318617353173076,0.031277405192207,0.365954970348444,0.531080993554449,"CPLM",1.99,6,6,0,"CPZ"
"radA","ResistanceType","No",0.0664039384619803,0.0654045707157505,0.367390985949807,0.532353453004895,"CPLM",1.01,6,6,0,"CPZ"
"pldA","ResistanceType","No",0.0590493989171299,0.0583782828485514,0.368993775752277,0.533863335130953,"CPLM",1.01,6,6,0,"CPZ"
"dppA","ResistanceType","No",-0.0374351736340567,0.0377770507024232,0.377803900330832,0.545780444787484,"CPLM",1.99,6,6,0,"CPZ"
"yhbW","ResistanceType","No",-0.120034142156186,0.121578255356598,0.379388323252771,0.547238914752481,"CPLM",1.99,6,6,0,"CPZ"
"kbl","ResistanceType","No",-0.0573164019983053,0.0581847141517705,0.380355844375386,0.547804483881041,"CPLM",1.99,6,6,0,"CPZ"
"yjbN","ResistanceType","No",0.0632883027421809,0.0645810313804668,0.382581070290717,0.550177007427134,"CPLM",1.01,6,6,0,"CPZ"
"leuZ","ResistanceType","No",0.0459576124642706,0.0471933185304529,0.385290050575981,0.551420737097293,"CPLM",1.99,6,6,0,"CPZ"
"pdxY","ResistanceType","No",0.0801271495214717,0.0828183738970032,0.38807972043612,0.551420737097293,"CPLM",1.01,6,6,0,"CPZ"
"tam","ResistanceType","No",-0.07929986444164,0.0816376978009286,0.386372101972481,0.551420737097293,"CPLM",1.99,6,6,0,"CPZ"
"yfgO","ResistanceType","No",0.0675308471556464,0.0695372317928813,0.386467824730761,0.551420737097293,"CPLM",1.99,6,6,0,"CPZ"
"yhdV","ResistanceType","No",-0.092464416342712,0.0953771430486528,0.387213132597334,0.551420737097293,"CPLM",1.99,6,6,0,"CPZ"
"yifN","ResistanceType","No",-0.0561395910803238,0.0575180133396684,0.384313433744834,0.551420737097293,"CPLM",1.99,6,6,0,"CPZ"
"ynfC","ResistanceType","No",0.0466294334955453,0.0481800022431464,0.387941115303633,0.551420737097293,"CPLM",1.99,6,6,0,"CPZ"
"yohD","ResistanceType","No",-0.057280941900184,0.0591709181323784,0.387833927702373,0.551420737097293,"CPLM",1.99,6,6,0,"CPZ"
"hdeB","ResistanceType","No",-0.186596557653168,0.193333104169243,0.389122266581371,0.552078089099054,"CPLM",1.99,6,6,0,"CPZ"
"cysD","ResistanceType","No",0.0413251365319453,0.0432344699468045,0.393281951608851,0.55549616903802,"CPLM",1.99,6,6,0,"CPZ"
"evgS","ResistanceType","No",0.175942468339571,0.184019383551203,0.393160601106372,0.55549616903802,"CPLM",1.01,6,6,0,"CPZ"
"mqo","ResistanceType","No",0.0781577377316539,0.0817081169593845,0.392963525433156,0.55549616903802,"CPLM",1.01,6,6,0,"CPZ"
"pnuC","ResistanceType","No",0.0462308395539997,0.0484628219642161,0.394131752659414,0.55587174597298,"CPLM",1.99,6,6,0,"CPZ"
"dppF","ResistanceType","No",-0.0425521617336614,0.0449038189251783,0.396977778499705,0.559057463212602,"CPLM",1.99,6,6,0,"CPZ"
"chaA","ResistanceType","No",0.0810107468414541,0.0857252978360348,0.398165876074339,0.559902384080902,"CPLM",1.99,6,6,0,"CPZ"
"eptB","ResistanceType","No",-0.125682475273001,0.133775032114121,0.400663934754045,0.562484975135904,"CPLM",1.99,6,6,0,"CPZ"
"ompC","ResistanceType","No",0.038368829323639,0.0408890238058869,0.401184136677814,0.562484975135904,"CPLM",1.01,6,6,0,"CPZ"
"glgS","ResistanceType","No",-0.116689458581886,0.124906100587065,0.403079543228183,0.563475981636721,"CPLM",1.99,6,6,0,"CPZ"
"nfi","ResistanceType","No",-0.0550235698962397,0.0589229523369086,0.403260493523335,0.563475981636721,"CPLM",1.99,6,6,0,"CPZ"
"yraR","ResistanceType","No",-0.0490074039241164,0.0525302876602047,0.403666617096895,0.563475981636721,"CPLM",1.99,6,6,0,"CPZ"
"serB","ResistanceType","No",0.0634590101774421,0.0684162267437456,0.406145453080981,0.566106107369098,"CPLM",1.01,6,6,0,"CPZ"
"pck","ResistanceType","No",0.0430449100988234,0.0466313116345991,0.408201908545672,0.56731126559924,"CPLM",1.99,6,6,0,"CPZ"
"ybiH","ResistanceType","No",-0.0554915995312591,0.0600692672815936,0.407876560501645,0.56731126559924,"CPLM",1.99,6,6,0,"CPZ"
"yijO","ResistanceType","No",-0.0599112472192191,0.0650462566350437,0.409144252171305,0.567792023421402,"CPLM",1.99,6,6,0,"CPZ"
"yciI","ResistanceType","No",0.0429596503210179,0.0467703136935313,0.410319795927248,0.568594535258719,"CPLM",1.01,6,6,0,"CPZ"
"ycfP","ResistanceType","No",-0.0334909064238963,0.0368382272696598,0.414703436140767,0.57383382442734,"CPLM",1.99,6,6,0,"CPZ"
"yodA","ResistanceType","No",0.0811078892061091,0.0900504283592425,0.418677327691135,0.578491750307634,"CPLM",1.01,6,6,0,"CPZ"
"ycaP","ResistanceType","No",-0.054791200089987,0.0610720804456594,0.420352352531749,0.57996440523221,"CPLM",1.99,6,6,0,"CPZ"
"rfaP","ResistanceType","No",0.271703250491173,0.303562977623007,0.421353465033052,0.58050433966927,"CPLM",1.01,6,6,0,"CPZ"
"murD","ResistanceType","No",0.0494782649426669,0.0555044057829307,0.423075506751936,0.581374451361775,"CPLM",1.99,6,6,0,"CPZ"
"spf","ResistanceType","No",-0.044741990451222,0.0502067434277657,0.423206402094233,0.581374451361775,"CPLM",1.99,6,6,0,"CPZ"
"pps","ResistanceType","No",0.0521611730864409,0.058842139439103,0.425450593850444,0.583615223840955,"CPLM",1.99,6,6,0,"CPZ"
"fklB","ResistanceType","No",0.0421936749945453,0.0476846562166506,0.426223028633498,0.583833558646173,"CPLM",1.99,6,6,0,"CPZ"
"rarD","ResistanceType","No",0.0616869287692147,0.0703503025408822,0.430072068461198,0.587976243878003,"CPLM",1.99,6,6,0,"CPZ"
"yojL","ResistanceType","No",0.080719129370216,0.0921446435376906,0.430482607124966,0.587976243878003,"CPLM",1.99,6,6,0,"CPZ"
"yodB","ResistanceType","No",0.126408431289194,0.146052505538167,0.435587475829135,0.594096385371542,"CPLM",1.01,6,6,0,"CPZ"
"rsuA","ResistanceType","No",0.0392205522374774,0.0456080084607215,0.43830493247281,0.59694749029201,"CPLM",1.01,6,6,0,"CPZ"
"sdaC","ResistanceType","No",0.0583124667316725,0.0683668650385148,0.441758226228085,0.600791187670195,"CPLM",1.01,6,6,0,"CPZ"
"cysQ","ResistanceType","No",-0.0552250088385023,0.0649735097943718,0.443228398260753,0.601930720605188,"CPLM",1.99,6,6,0,"CPZ"
"yhjY","ResistanceType","No",-0.072817625850016,0.0862846137696377,0.446226782268195,0.605139454016127,"CPLM",1.99,6,6,0,"CPZ"
"slyB","ResistanceType","No",-0.0352859422670676,0.0421996156892826,0.450102111439038,0.609526614637218,"CPLM",1.99,6,6,0,"CPZ"
"yedQ","ResistanceType","No",-0.0333150892232467,0.0399283144139199,0.451002706846837,0.609878660395155,"CPLM",1.99,6,6,0,"CPZ"
"btuB","ResistanceType","No",0.0522623814096778,0.0631658163237317,0.454523066673389,0.613767318401512,"CPLM",1.01,6,6,0,"CPZ"
"aroM","ResistanceType","No",-0.066954087085864,0.0812979668423087,0.456456432495115,0.615504991126558,"CPLM",1.99,6,6,0,"CPZ"
"oppA","ResistanceType","No",-0.0345154219052552,0.042241120475234,0.45974055974151,0.618263034529579,"CPLM",1.99,6,6,0,"CPZ"
"yahO","ResistanceType","No",-0.0705492831055631,0.0863530137960873,0.459800660133343,0.618263034529579,"CPLM",1.99,6,6,0,"CPZ"
"ybiU","ResistanceType","No",0.0647319318779829,0.0796318951604203,0.461893790413957,0.620201535224382,"CPLM",1.01,6,6,0,"CPZ"
"mdtA","ResistanceType","No",-0.0393926477518948,0.0490238408626933,0.466697633277781,0.623191816391921,"CPLM",1.99,6,6,0,"CPZ"
"sbp","ResistanceType","No",-0.038460209120862,0.0478682333101169,0.466739249041428,0.623191816391921,"CPLM",1.99,6,6,0,"CPZ"
"speG","ResistanceType","No",0.0415449048093182,0.0515429896310148,0.46541758710508,0.623191816391921,"CPLM",1.01,6,6,0,"CPZ"
"yjbC","ResistanceType","No",0.0455708233822234,0.0566005956363722,0.465878324109508,0.623191816391921,"CPLM",1.99,6,6,0,"CPZ"
"glyA","ResistanceType","No",-0.0288500651879195,0.0361515803451997,0.469547210184582,0.624026270058328,"CPLM",1.99,6,6,0,"CPZ"
"udp","ResistanceType","No",-0.0333109653813213,0.0417857894447695,0.469986171882165,0.624026270058328,"CPLM",1.99,6,6,0,"CPZ"
"yadS","ResistanceType","No",0.0501328908075887,0.0626358112930352,0.468326879574747,0.624026270058328,"CPLM",1.01,6,6,0,"CPZ"
"yghU","ResistanceType","No",-0.0288433337910445,0.036093976693517,0.468983932213672,0.624026270058328,"CPLM",1.99,6,6,0,"CPZ"
"ygaX","ResistanceType","No",-0.116275407312179,0.146430550362143,0.471606281672614,0.625305264836112,"CPLM",1.99,6,6,0,"CPZ"
"aceK","ResistanceType","No",0.0531118839251765,0.0670208149745873,0.472437397605574,0.625407237807332,"CPLM",1.01,6,6,0,"CPZ"
"mraY","ResistanceType","No",0.0468901993306936,0.0592500966612009,0.472997070610587,0.625407237807332,"CPLM",1.99,6,6,0,"CPZ"
"leuC","ResistanceType","No",0.0539795899331562,0.0697568959242015,0.482225933789914,0.636725504809984,"CPLM",1.99,6,6,0,"CPZ"
"ymdB","ResistanceType","No",-0.0351704055241307,0.0456630446346217,0.48413834286663,0.638365238793673,"CPLM",1.99,6,6,0,"CPZ"
"sugE","ResistanceType","No",-0.0502452856612432,0.0654153678301736,0.485264547183057,0.63896521288834,"CPLM",1.99,6,6,0,"CPZ"
"yijP","ResistanceType","No",0.0494074816561314,0.064726874371501,0.487807809001174,0.641426842775025,"CPLM",1.01,6,6,0,"CPZ"
"ybeH","ResistanceType","No",-0.0520047771154923,0.0684515756907281,0.489728059205955,0.643063603260785,"CPLM",1.99,6,6,0,"CPZ"
"yfeS","ResistanceType","No",-0.072780578880278,0.0964402367289007,0.492443431931057,0.645738494763589,"CPLM",1.99,6,6,0,"CPZ"
"ftsW","ResistanceType","No",0.0429746372590917,0.0577881162237111,0.498391138596105,0.651524477068587,"CPLM",1.99,6,6,0,"CPZ"
"pmbA","ResistanceType","No",-0.0299411727734467,0.0402865640449528,0.498637409593213,0.651524477068587,"CPLM",1.99,6,6,0,"CPZ"
"ysgA","ResistanceType","No",-0.0359022956959674,0.0483399332886481,0.498908974561975,0.651524477068587,"CPLM",1.99,6,6,0,"CPZ"
"ybdA","ResistanceType","No",-0.0710272092619451,0.0963155880602621,0.501772465990949,0.653471118499841,"CPLM",1.99,6,6,0,"CPZ"
"yeiR","ResistanceType","No",-0.0789833484270073,0.107066968341797,0.501631831836699,0.653471118499841,"CPLM",1.99,6,6,0,"CPZ"
"dos","ResistanceType","No",-0.037743855660628,0.0516642458494044,0.505535913906022,0.657472937211111,"CPLM",1.01,6,6,0,"CPZ"
"ytfG","ResistanceType","No",0.0516607611446822,0.0713095003738036,0.50889037746682,0.660932659411204,"CPLM",1.99,6,6,0,"CPZ"
"leuB","ResistanceType","No",0.050714612106454,0.0702331861412273,0.510197260717981,0.661727237334493,"CPLM",1.99,6,6,0,"CPZ"
"cspG","ResistanceType","No",0.065556263612866,0.0916000281081052,0.513745062483628,0.664518069951649,"CPLM",1.01,6,6,0,"CPZ"
"yoaE","ResistanceType","No",0.0557833593317886,0.077853179386394,0.513278809479119,0.664518069951649,"CPLM",1.01,6,6,0,"CPZ"
"kefA","ResistanceType","No",0.0417187256864157,0.0584935896317877,0.515111947821669,0.665382054716728,"CPLM",1.01,6,6,0,"CPZ"
"yraQ","ResistanceType","No",0.093301481604545,0.131157343312812,0.51614029253991,0.665806989834681,"CPLM",1.99,6,6,0,"CPZ"
"dcuR","ResistanceType","No",0.051009099731291,0.0721081171994798,0.518356128295446,0.667760533338654,"CPLM",1.01,6,6,0,"CPZ"
"dcuS","ResistanceType","No",0.0629371123853819,0.0892838109231724,0.51974653892955,0.667977491389882,"CPLM",1.01,6,6,0,"CPZ"
"yecF","ResistanceType","No",0.0437469500054985,0.0620888060844883,0.519927858319225,0.667977491389882,"CPLM",1.01,6,6,0,"CPZ"
"uvrA","ResistanceType","No",-0.0366832419684602,0.052295721438291,0.521681610454527,0.668426504916164,"CPLM",1.99,6,6,0,"CPZ"
"yjgK","ResistanceType","No",0.0382629945382738,0.0545030139415001,0.521358070621019,0.668426504916164,"CPLM",1.99,6,6,0,"CPZ"
"yjdP","ResistanceType","No",-0.0421635791253817,0.0603240578878223,0.523089580433978,0.669329678189713,"CPLM",1.99,6,6,0,"CPZ"
"deoR","ResistanceType","No",0.0402002643199325,0.0580365312473866,0.526629068575241,0.669497733571126,"CPLM",1.01,6,6,0,"CPZ"
"ybhN","ResistanceType","No",-0.0563632141167558,0.0813932280199919,0.526737187441989,0.669497733571126,"CPLM",1.99,6,6,0,"CPZ"
"ydhF","ResistanceType","No",-0.0273385517629474,0.0394694745706174,0.526641055651978,0.669497733571126,"CPLM",1.99,6,6,0,"CPZ"
"yegH","ResistanceType","No",0.0384790537012857,0.0553303005264359,0.52506508155159,0.669497733571126,"CPLM",1.99,6,6,0,"CPZ"
"yohL","ResistanceType","No",0.0476133463327501,0.0683582332600462,0.52445407103393,0.669497733571126,"CPLM",1.99,6,6,0,"CPZ"
"aceB","ResistanceType","No",0.0463195257112238,0.0679486505294996,0.532863570268917,0.675992052550797,"CPLM",1.01,6,6,0,"CPZ"
"htrC","ResistanceType","No",0.0380553667187081,0.0558835052884278,0.533266839774841,0.675992052550797,"CPLM",1.99,6,6,0,"CPZ"
"yjjZ","ResistanceType","No",-0.0917482581519923,0.136595636492637,0.538587122030551,0.680922895316182,"CPLM",1.01,6,6,0,"CPZ"
"yrbD","ResistanceType","No",0.0398029305662098,0.059180878889789,0.538078462237677,0.680922895316182,"CPLM",1.99,6,6,0,"CPZ"
"ybhE","ResistanceType","No",-0.0245591276106423,0.0367276329444102,0.540308808034658,0.682193614388587,"CPLM",1.99,6,6,0,"CPZ"
"ugpC","ResistanceType","No",-0.0281050013576064,0.0432979090326963,0.551655930085732,0.695597940982274,"CPLM",1.99,6,6,0,"CPZ"
"btuD","ResistanceType","No",-0.0309353066722644,0.0479885893418564,0.55426945908445,0.697079521786443,"CPLM",1.99,6,6,0,"CPZ"
"murG","ResistanceType","No",0.0359270049696283,0.0558030766716732,0.554750638068122,0.697079521786443,"CPLM",1.99,6,6,0,"CPZ"
"yddV","ResistanceType","No",-0.0367839684724361,0.0572872470941241,0.555759828819233,0.697079521786443,"CPLM",1.01,6,6,0,"CPZ"
"yqjH","ResistanceType","No",0.0447311401319514,0.0696289297890623,0.555569240443513,0.697079521786443,"CPLM",1.01,6,6,0,"CPZ"
"yccX","ResistanceType","No",-0.0257852383530286,0.0406597219581706,0.560424529625215,0.702005463425269,"CPLM",1.99,6,6,0,"CPZ"
"cirA","ResistanceType","No",-0.0762417480737495,0.120590843916826,0.561568406874082,0.702513959716328,"CPLM",1.99,6,6,0,"CPZ"
"yjbB","ResistanceType","No",0.0434720804212924,0.0690378125432602,0.563076981472754,0.703476753755987,"CPLM",1.99,6,6,0,"CPZ"
"htrL","ResistanceType","No",0.0375797828516569,0.05999575536699,0.565039993765254,0.705004028918116,"CPLM",1.01,6,6,0,"CPZ"
"rssA","ResistanceType","No",-0.0283484704010986,0.0455513081214231,0.567436996788144,0.707068090238629,"CPLM",1.99,6,6,0,"CPZ"
"nrdD","ResistanceType","No",-0.0612591612417211,0.0987511117135421,0.568629916630638,0.707151621538136,"CPLM",1.99,6,6,0,"CPZ"
"tonB","ResistanceType","No",-0.0360834763973387,0.0582239824467792,0.568989645061147,0.707151621538136,"CPLM",1.99,6,6,0,"CPZ"
"leuD","ResistanceType","No",0.0418554515493136,0.0682214042837918,0.572702357801166,0.709912297691029,"CPLM",1.99,6,6,0,"CPZ"
"lplA","ResistanceType","No",0.0487633161467484,0.0793442482057594,0.57207045465657,0.709912297691029,"CPLM",1.99,6,6,0,"CPZ"
"fiu","ResistanceType","No",-0.0711220209645758,0.116356564923375,0.574070174218757,0.710682452348838,"CPLM",1.01,6,6,0,"CPZ"
"yqgF","ResistanceType","No",0.0345775541212236,0.0568372948972403,0.575800771392445,0.71189913553975,"CPLM",1.99,6,6,0,"CPZ"
"mdoC","ResistanceType","No",0.0717838638326905,0.119411149232712,0.580146851378777,0.716132006900601,"CPLM",1.99,6,6,0,"CPZ"
"ugpB","ResistanceType","No",-0.0560104742699564,0.0933219105588963,0.580728896352168,0.716132006900601,"CPLM",1.99,6,6,0,"CPZ"
"ybiV","ResistanceType","No",0.0265805235208732,0.0445432968548077,0.582817796716705,0.717778192075424,"CPLM",1.99,6,6,0,"CPZ"
"gltP","ResistanceType","No",-0.047100133078696,0.0794172476421762,0.585040151689325,0.718655773429983,"CPLM",1.99,6,6,0,"CPZ"
"mdoB","ResistanceType","No",0.0383374681004743,0.0645442453614323,0.584493520267531,0.718655773429983,"CPLM",1.01,6,6,0,"CPZ"
"nrdH","ResistanceType","No",-0.0734327744692346,0.12584214058042,0.590855205144082,0.72486360218707,"CPLM",1.99,6,6,0,"CPZ"
"gadX","ResistanceType","No",-0.108090710963577,0.187207657737132,0.594621438959468,0.725743089601813,"CPLM",1.01,6,6,0,"CPZ"
"hemC","ResistanceType","No",0.0355822867906152,0.0613878231286489,0.593242885117257,0.725743089601813,"CPLM",1.01,6,6,0,"CPZ"
"murF","ResistanceType","No",0.0333725481029528,0.0577533733527053,0.594337926087105,0.725743089601813,"CPLM",1.99,6,6,0,"CPZ"
"yadH","ResistanceType","No",-0.0549803716329667,0.0949183614998549,0.593483538308736,0.725743089601813,"CPLM",1.99,6,6,0,"CPZ"
"ybhT","ResistanceType","No",-0.0341026743077767,0.0591972758882429,0.595419224033908,0.725786301255161,"CPLM",1.99,6,6,0,"CPZ"
"rseC","ResistanceType","No",-0.0274844312823481,0.0478957065530915,0.596800452146862,0.72653968087444,"CPLM",1.99,6,6,0,"CPZ"
"yncD","ResistanceType","No",-0.0689394342571354,0.120451679185422,0.597722894098133,0.726733327179339,"CPLM",1.99,6,6,0,"CPZ"
"ybhQ","ResistanceType","No",0.0341964746849954,0.0601350279135206,0.59999232489545,0.728562108801618,"CPLM",1.741,6,6,0,"CPZ"
"yadI","ResistanceType","No",-0.05772645447124,0.102020574876194,0.601741540078412,0.729755345419934,"CPLM",1.99,6,6,0,"CPZ"
"yhjJ","ResistanceType","No",-0.0313734535194956,0.057117195013325,0.612035394024396,0.741294777495198,"CPLM",1.99,6,6,0,"CPZ"
"ddlB","ResistanceType","No",0.0275165393154853,0.0503423566152541,0.613721406200115,0.741450226779834,"CPLM",1.99,6,6,0,"CPZ"
"rstA","ResistanceType","No",-0.0361096119794849,0.0660408032336037,0.613602976849253,0.741450226779834,"CPLM",1.99,6,6,0,"CPZ"
"evgA","ResistanceType","No",0.114923865313469,0.212954692775216,0.618068627199354,0.745755808737371,"CPLM",1.01,6,6,0,"CPZ"
"yafV","ResistanceType","No",-0.0241621441970564,0.0449911334864358,0.619719054729737,0.745856561444639,"CPLM",1.99,6,6,0,"CPZ"
"yfiD","ResistanceType","No",-0.0393781106204136,0.0731817340651033,0.61906119793048,0.745856561444639,"CPLM",1.01,6,6,0,"CPZ"
"yccT","ResistanceType","No",-0.0569803668787649,0.106359893123572,0.620545346792551,0.745908043114279,"CPLM",1.99,6,6,0,"CPZ"
"murE","ResistanceType","No",0.0315851837592473,0.0592499158096746,0.622216626764533,0.746178031750698,"CPLM",1.99,6,6,0,"CPZ"
"ycgK","ResistanceType","No",-0.0229137933435279,0.0429988947749076,0.622337560094595,0.746178031750698,"CPLM",1.99,6,6,0,"CPZ"
"yccA","ResistanceType","No",0.0391999269218211,0.0748764935251968,0.628271613195005,0.752345378316535,"CPLM",1.01,6,6,0,"CPZ"
"yeiE","ResistanceType","No",-0.0272853741341453,0.052286916957926,0.629345117138295,0.752684109944292,"CPLM",1.99,6,6,0,"CPZ"
"can","ResistanceType","No",-0.0207525170265035,0.0401234487516959,0.632289966782981,0.75500120201665,"CPLM",1.99,6,6,0,"CPZ"
"gloB","ResistanceType","No",0.0338860046778853,0.0657505246515405,0.633467159209228,0.75500120201665,"CPLM",1.01,6,6,0,"CPZ"
"yaiB","ResistanceType","No",0.0329114347353639,0.0638972912525592,0.633661723121117,0.75500120201665,"CPLM",1.01,6,6,0,"CPZ"
"yaiE","ResistanceType","No",0.025740294144989,0.0502489176093655,0.635459486275489,0.756196788667832,"CPLM",1.01,6,6,0,"CPZ"
"yghW","ResistanceType","No",-0.018681144714267,0.0365872370793414,0.636524625006437,0.756518655438362,"CPLM",1.99,6,6,0,"CPZ"
"phoQ","ResistanceType","No",0.0312993729680656,0.0618238831413688,0.639298392452464,0.758867917225369,"CPLM",1.99,6,6,0,"CPZ"
"yjeI","ResistanceType","No",0.0318214103847782,0.0636030582612121,0.643128514346261,0.762463693222466,"CPLM",1.99,6,6,0,"CPZ"
"map","ResistanceType","No",-0.0245523179009818,0.049933061208885,0.648689521264905,0.768100030154464,"CPLM",1.99,6,6,0,"CPZ"
"hemB","ResistanceType","No",-0.0453532089533409,0.0932615482296433,0.652194502219295,0.77129088958108,"CPLM",1.99,6,6,0,"CPZ"
"erfK","ResistanceType","No",-0.0277675170917045,0.0577132440002756,0.655559750648018,0.774308787365897,"CPLM",1.99,6,6,0,"CPZ"
"glpD","ResistanceType","No",-0.0114211240583083,0.0238879811954712,0.65752749756903,0.775670604319351,"CPLM",1.99,6,6,0,"CPZ"
"kch","ResistanceType","No",-0.0289510723070308,0.061270281225328,0.661186904504317,0.777694602945185,"CPLM",1.99,6,6,0,"CPZ"
"purC","ResistanceType","No",0.0203987728732777,0.0430976900462868,0.6606627779786,0.777694602945185,"CPLM",1.01,6,6,0,"CPZ"
"rpiR","ResistanceType","No",0.033271913188638,0.0707170876840049,0.662510843475363,0.777694602945185,"CPLM",1.01,6,6,0,"CPZ"
"rsd","ResistanceType","No",-0.0284376649983582,0.060325638049945,0.66191488801345,0.777694602945185,"CPLM",1.99,6,6,0,"CPZ"
"ftsI","ResistanceType","No",0.030753922718767,0.0664526218185536,0.667568098868336,0.782666046949083,"CPLM",1.99,6,6,0,"CPZ"
